Anno,Position,id,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
2018-19,,14,Orlando Magic,82,42,40,.512,48.2,107.3,40.4,89.1,45.4,11.4,32.1,35.6,15.0,19.2,78.2,10.0,35.4,45.4,25.5,13.2,6.6,5.4,4.4,18.6,18.7,0.7
2018-19,,16,Detroit Pistons,82,41,41,.500,48.4,107.0,38.8,88.3,44.0,12.1,34.8,34.8,17.3,23.1,74.7,11.4,33.6,45.0,22.5,13.8,6.9,4.0,5.1,22.1,21.3,-0.2
2018-19,,17,Charlotte Hornets,82,39,43,.476,48.4,110.7,40.2,89.8,44.8,11.9,33.9,35.1,18.4,23.1,79.7,9.9,33.9,43.8,23.2,12.2,7.2,4.9,6.0,18.9,20.6,-1.1
2018-19,,17,Miami Heat,82,39,43,.476,48.1,105.7,39.6,88.0,45.0,11.3,32.4,34.9,15.1,21.7,69.5,11.2,35.1,46.3,24.3,14.7,7.6,5.5,4.7,20.9,20.1,-0.2
2018-19,,17,Sacramento Kings,82,39,43,.476,48.1,114.2,43.2,93.1,46.4,11.3,29.9,37.8,16.5,22.7,72.6,11.0,34.4,45.4,25.4,13.4,8.3,4.4,5.1,21.4,21.4,-1.1
2018-19,,20,Los Angeles Lakers,82,37,45,.451,48.2,111.8,42.6,90.5,47.0,10.3,31.0,33.3,16.3,23.3,69.9,10.2,36.4,46.6,25.6,15.7,7.5,5.4,5.1,20.7,20.8,-1.7
2018-19,,21,Minnesota Timberwolves,82,36,46,.439,48.4,112.5,41.6,91.3,45.6,10.1,28.7,35.1,19.1,24.3,78.7,11.3,33.5,44.8,24.6,13.1,8.3,5.0,5.5,20.3,21.9,-1.5
2018-19,,22,Dallas Mavericks,82,33,49,.402,48.2,108.9,38.8,86.9,44.7,12.5,36.6,34.0,18.8,25.3,74.2,10.1,35.2,45.3,23.4,14.2,6.5,4.3,4.5,20.1,23.2,-1.3
2018-19,,22,Memphis Grizzlies,82,33,49,.402,48.5,103.5,38.0,84.4,45.0,9.9,28.9,34.2,17.7,23.0,77.2,8.8,33.0,41.8,23.9,14.0,8.3,5.5,4.9,22.0,21.4,-2.6
2018-19,,22,New Orleans Pelicans,82,33,49,.402,48.2,115.4,43.7,92.2,47.3,10.3,29.9,34.4,17.8,23.4,76.1,11.1,36.2,47.3,27.0,14.8,7.4,5.4,5.4,21.1,21.0,-1.3
2018-19,,25,Washington Wizards,82,32,50,.390,48.6,114.0,42.1,90.1,46.8,11.3,33.3,34.1,18.4,23.9,76.8,9.7,32.7,42.4,26.3,14.1,8.3,4.6,4.6,20.7,21.2,-2.9
2018-19,,26,Atlanta Hawks,82,29,53,.354,48.4,113.3,41.4,91.8,45.1,13.0,37.0,35.2,17.6,23.4,75.2,11.6,34.5,46.1,25.8,17.0,8.2,5.1,5.5,23.6,22.2,-6.0
2018-19,,27,Chicago Bulls,82,22,60,.268,48.5,104.9,39.8,87.9,45.3,9.1,25.9,35.1,16.2,20.7,78.3,8.8,34.1,42.9,21.9,14.1,7.4,4.3,5.8,20.3,18.7,-8.4
2018-19,,28,Cleveland Cavaliers,82,19,63,.232,48.2,104.5,38.9,87.6,44.4,10.3,29.1,35.5,16.4,20.7,79.2,10.7,31.9,42.7,20.7,13.5,6.5,2.4,5.6,20.0,19.4,-9.6
2018-19,,28,Phoenix Suns,82,19,63,.232,48.5,107.5,40.1,87.4,45.9,9.6,29.3,32.9,17.6,22.7,77.9,9.1,31.3,40.4,23.9,15.6,9.0,5.1,5.0,23.6,20.7,-9.3
2018-19,,30,New York Knicks,82,17,65,.207,48.2,104.6,38.2,88.3,43.3,10.0,29.5,34.0,18.1,23.9,75.9,10.5,34.3,44.7,20.1,14.0,6.8,5.1,5.6,20.9,20.8,-9.2
2018-19,F,1,Milwaukee Bucks,82,60,22,.732,19.5,56.5,20.4,42.0,48.6,5.1,14.6,34.6,10.6,14.2,74.8,5.0,21.8,26.8,11.2,5.6,3.1,2.4,2.5,9.3,11.9,3.8
2018-19,F,2,Toronto Raptors,82,58,24,.707,29.6,75.9,28.4,57.3,49.6,7.8,20.6,37.9,11.2,14.0,80.2,6.4,22.7,29.1,10.2,8.4,4.8,3.7,2.6,12.8,12.2,4.1
2018-19,F,3,Golden State Warriors,82,57,25,.695,26.6,54.5,20.6,40.4,51.0,4.3,12.6,34.2,9.0,11.5,77.9,6.7,22.3,29.0,17.7,7.8,4.0,4.2,1.6,12.4,10.5,4.1
2018-19,F,4,Denver Nuggets,82,54,28,.659,19.1,36.2,13.6,28.5,47.7,3.0,9.3,32.2,6.0,9.0,67.6,6.5,16.1,22.5,7.5,5.3,3.1,2.7,1.8,10.0,8.1,1.3
2018-19,F,5,Houston Rockets,82,53,29,.646,21.2,34.0,12.0,27.7,43.4,6.0,17.0,35.7,3.9,5.3,73.2,4.8,13.5,18.3,3.6,5.9,3.5,2.1,1.1,10.8,5.3,1.7
2018-19,F,5,Portland Trail Blazers,82,53,29,.646,22.1,38.9,14.8,31.1,47.6,3.6,10.6,33.5,5.7,7.5,76.7,5.6,19.4,25.0,8.2,6.4,3.0,2.6,1.7,10.3,7.2,1.3
2018-19,F,7,Philadelphia 76ers,82,51,31,.622,33.2,80.6,28.9,61.0,47.4,6.2,18.2,33.9,16.7,22.0,75.7,9.2,30.2,39.3,18.9,10.5,5.3,4.5,3.2,15.5,17.7,2.0
2018-19,F,8,Utah Jazz,82,50,32,.610,26.2,52.6,19.3,41.2,46.7,7.8,21.2,36.6,6.3,8.8,71.3,4.7,19.7,24.4,11.8,8.3,4.4,2.8,1.9,11.0,8.3,2.7
2018-19,F,9,Boston Celtics,82,49,33,.598,27.5,61.9,23.5,49.2,47.7,6.1,16.9,35.9,8.9,11.0,81.5,7.0,22.5,29.5,11.9,7.3,3.8,3.9,2.3,11.9,11.0,2.9
2018-19,F,9,Oklahoma City Thunder,82,49,33,.598,20.9,52.3,18.6,40.8,45.5,6.2,16.7,37.2,8.9,11.4,78.2,5.0,16.3,21.2,6.3,6.0,4.2,3.1,2.2,9.5,10.1,1.0
2018-19,F,11,Indiana Pacers,82,48,34,.585,28.5,67.8,26.2,51.3,51.1,5.4,13.6,39.6,10.0,13.4,74.6,7.2,22.0,29.2,10.2,8.1,4.2,3.7,3.0,11.8,12.6,1.8
2018-19,F,11,LA Clippers,82,48,34,.585,20.2,56.4,20.3,40.0,50.6,4.8,11.7,40.7,11.1,14.2,78.2,4.5,18.5,23.0,7.4,6.0,2.7,2.3,2.3,9.7,11.5,0.4
2018-19,F,11,San Antonio Spurs,82,48,34,.585,23.9,56.2,21.1,43.9,48.1,5.1,12.9,39.6,8.9,10.6,84.0,5.5,20.3,25.7,9.2,6.1,2.7,2.7,1.6,9.1,9.6,0.7
2018-19,F,14,Brooklyn Nets,82,42,40,.512,24.4,47.9,16.8,39.3,42.7,6.8,18.7,36.5,7.5,10.1,74.1,4.4,16.6,21.0,7.4,7.6,2.9,1.5,2.7,10.7,8.5,0.1
2018-19,F,14,Orlando Magic,82,42,40,.512,28.9,63.3,23.4,54.3,43.0,7.9,22.6,34.8,8.7,11.0,79.4,4.5,18.7,23.2,12.1,7.9,3.8,3.0,2.6,11.2,10.3,0.4
2018-19,F,16,Detroit Pistons,82,41,41,.500,15.9,39.7,13.8,31.3,44.0,4.9,14.0,34.6,7.4,9.6,76.9,2.6,11.4,14.0,7.7,4.7,2.0,1.1,1.8,6.4,9.6,-0.6
2018-19,F,17,Charlotte Hornets,82,39,43,.476,21.6,39.0,14.4,31.9,45.3,5.2,14.1,36.9,5.0,6.4,77.5,4.3,15.5,19.7,7.4,5.5,3.1,2.5,1.7,8.6,5.8,-0.4
2018-19,F,17,Miami Heat,82,39,43,.476,30.2,60.9,22.3,49.8,44.8,6.6,19.1,34.7,9.6,12.9,74.6,6.6,21.5,28.1,14.6,9.2,4.9,2.9,2.9,13.9,12.8,0.2
2018-19,F,17,Sacramento Kings,82,39,43,.476,17.1,37.5,14.3,30.1,47.7,3.3,9.0,36.5,5.5,7.7,71.2,5.4,14.0,19.4,5.7,4.8,2.3,2.1,1.5,8.4,7.1,-0.6
2018-19,F,20,Los Angeles Lakers,82,37,45,.451,18.5,53.7,20.3,42.0,48.4,4.0,12.5,32.1,9.0,13.1,68.9,3.0,14.3,17.3,10.6,5.9,2.3,1.6,2.4,7.0,10.8,-0.1
2018-19,F,21,Minnesota Timberwolves,82,36,46,.439,22.0,48.6,17.9,39.7,45.1,5.0,14.1,35.6,7.8,10.3,75.4,5.5,15.2,20.7,6.5,5.9,3.5,2.1,2.5,8.9,8.8,-0.6
2018-19,F,22,Dallas Mavericks,82,33,49,.402,29.6,69.0,24.0,54.5,44.0,8.8,25.3,34.7,12.2,16.2,75.6,6.6,21.3,27.9,11.6,8.8,3.9,2.9,2.4,12.1,14.1,-0.6
2018-19,F,22,Memphis Grizzlies,82,33,49,.402,25.3,47.3,17.7,38.6,45.9,4.8,14.0,34.4,7.0,9.2,75.9,4.9,16.7,21.6,7.5,7.4,4.3,3.2,2.2,12.9,9.1,-1.8
2018-19,F,22,New Orleans Pelicans,82,33,49,.402,25.5,64.7,23.6,49.0,48.3,5.6,16.0,34.9,11.9,15.5,76.5,7.2,23.8,31.0,10.4,7.9,4.0,3.8,2.7,12.2,13.2,-0.8
2018-19,F,25,Washington Wizards,82,32,50,.390,28.6,60.0,22.1,48.7,45.4,6.6,19.4,34.2,9.1,11.6,78.9,5.8,19.9,25.7,13.6,8.3,4.8,2.2,2.4,11.8,10.8,-1.4
2018-19,F,26,Atlanta Hawks,82,29,53,.354,20.9,47.0,17.6,37.7,46.8,5.4,14.9,36.0,6.3,8.7,73.0,5.8,16.1,21.8,7.8,7.3,3.5,2.2,2.1,10.6,8.2,-2.8
2018-19,F,27,Chicago Bulls,82,22,60,.268,20.4,44.3,16.5,37.4,44.1,4.9,13.9,35.5,6.3,8.1,78.7,4.1,17.5,21.6,5.9,6.0,2.8,1.4,2.3,8.0,7.3,-3.6
2018-19,F,28,Cleveland Cavaliers,82,19,63,.232,20.2,39.1,14.5,32.4,44.7,4.0,11.6,34.8,6.2,8.1,76.0,6.2,18.0,24.2,7.9,5.7,3.1,1.3,2.0,9.2,8.0,-4.4
2018-19,F,28,Phoenix Suns,82,19,63,.232,25.4,51.7,19.2,42.3,45.4,4.9,14.8,33.1,8.3,11.3,73.5,4.9,16.7,21.6,8.8,8.2,5.2,3.5,2.9,12.7,9.9,-4.6
2018-19,F,30,New York Knicks,82,17,65,.207,17.2,33.2,11.9,29.7,40.0,3.9,11.9,33.0,5.5,7.5,73.8,3.2,14.2,17.4,5.0,4.8,2.4,1.7,1.7,7.5,6.8,-3.6
2018-19,C,1,Milwaukee Bucks,81,60,21,.741,5.9,12.7,4.4,9.9,44.7,2.4,6.5,36.5,1.4,1.7,83.9,0.4,4.7,5.1,1.2,1.7,0.7,2.2,0.2,2.4,1.6,1.3
2018-19,C,2,Toronto Raptors,82,58,24,.707,9.0,23.5,9.5,18.2,52.1,1.0,3.1,32.0,3.5,4.7,74.7,3.6,10.5,14.2,3.0,2.6,1.0,1.9,0.9,5.3,4.1,1.1
2018-19,C,3,Golden State Warriors,82,57,25,.695,6.8,14.1,5.7,10.1,56.3,0.3,1.3,25.7,2.4,3.5,68.5,3.4,6.3,9.7,3.3,2.0,1.2,1.6,0.9,4.9,3.8,1.0
2018-19,C,4,Denver Nuggets,82,54,28,.659,10.4,27.5,10.8,20.3,53.3,1.1,3.5,30.7,4.9,6.7,72.6,4.8,12.2,17.0,10.1,2.9,2.1,1.6,1.2,5.9,7.6,0.9
2018-19,C,5,Houston Rockets,82,53,29,.646,8.8,20.0,8.4,13.6,61.6,0.1,0.4,31.0,3.2,4.9,64.7,5.3,9.6,14.9,1.9,2.5,1.0,1.8,1.2,4.7,4.3,1.1
2018-19,C,5,Portland Trail Blazers,82,53,29,.646,11.5,28.0,10.5,20.5,51.4,1.2,3.3,35.2,5.7,7.4,76.9,5.9,12.4,18.3,5.0,3.3,1.5,2.3,1.5,7.2,6.7,0.9
2018-19,C,7,Philadelphia 76ers,81,51,30,.630,10.1,31.3,10.6,22.0,48.2,2.0,6.3,32.0,8.1,10.1,80.0,3.7,13.0,16.7,4.9,3.1,1.1,2.1,1.2,5.7,7.8,0.9
2018-19,C,8,Utah Jazz,82,50,32,.610,11.5,28.3,10.9,17.3,63.2,0.2,1.0,21.8,6.2,9.5,64.7,6.7,14.1,20.8,3.4,3.6,1.6,4.0,1.2,5.3,8.2,1.2
2018-19,C,9,Oklahoma City Thunder,82,49,33,.598,9.1,18.1,7.8,13.2,59.2,0.0,0.0,0.0,2.4,4.5,53.9,6.3,6.9,13.2,2.1,2.7,2.2,2.1,0.7,4.5,4.6,0.8
2018-19,C,10,Boston Celtics,81,48,33,.593,7.6,16.0,6.6,12.4,53.0,1.2,3.3,35.6,1.7,2.1,81.4,2.9,6.7,9.7,4.3,2.0,1.0,2.0,0.6,3.5,2.8,0.8
2018-19,C,11,Indiana Pacers,82,48,34,.585,6.1,13.9,5.5,11.2,48.9,0.9,2.5,37.0,2.0,2.7,74.3,1.6,6.4,8.0,2.1,1.8,0.8,2.7,0.5,3.2,2.8,0.3
2018-19,C,11,LA Clippers,82,48,34,.585,9.3,25.4,10.1,17.1,59.1,0.0,0.2,15.8,5.1,7.5,67.5,4.5,9.5,14.0,3.5,2.9,1.2,2.1,1.5,5.7,6.6,-0.1
2018-19,C,11,San Antonio Spurs,82,48,34,.585,10.5,27.7,11.2,20.8,53.7,0.2,0.6,28.8,5.2,6.6,78.1,5.5,10.1,15.7,4.1,2.5,0.9,2.3,0.9,4.1,6.1,0.4
2018-19,C,14,Brooklyn Nets,82,42,40,.512,9.0,17.4,6.8,11.3,59.9,0.1,0.6,13.2,3.8,5.6,67.2,5.2,12.2,17.4,2.1,2.8,1.0,1.9,0.9,5.1,5.2,-0.1
2018-19,C,14,Orlando Magic,82,42,40,.512,9.6,26.8,11.1,21.3,52.0,1.3,3.7,34.8,3.3,4.5,73.5,4.5,12.4,16.9,4.7,2.7,1.4,2.2,1.1,4.0,4.2,0.1
2018-19,C,16,Detroit Pistons,82,41,41,.500,8.6,20.0,7.9,15.2,51.9,0.1,0.5,11.9,4.1,6.5,63.4,6.4,11.9,18.3,2.5,2.5,2.0,1.9,1.3,5.2,5.6,0.2
2018-19,C,17,Charlotte Hornets,82,39,43,.476,8.8,19.0,7.0,13.3,52.1,0.9,2.4,35.5,4.2,5.9,72.0,4.2,8.6,12.9,3.1,2.2,0.9,1.4,1.3,5.3,5.2,-0.3
2018-19,C,17,Miami Heat,82,39,43,.476,8.7,19.7,8.1,14.2,57.3,0.1,0.4,16.1,3.4,5.7,58.6,5.1,12.1,17.2,2.9,2.7,1.4,2.5,1.0,4.8,5.5,0.1
2018-19,C,17,Sacramento Kings,82,39,43,.476,8.6,18.6,8.0,15.1,53.1,0.0,0.1,12.5,2.5,4.5,56.4,3.6,9.5,13.1,3.8,2.4,1.7,1.1,1.1,5.4,4.2,-0.2
2018-19,C,20,Los Angeles Lakers,82,37,45,.451,9.0,19.9,8.2,14.3,57.2,0.5,1.8,29.9,3.0,4.2,70.1,4.4,9.4,13.7,1.8,3.1,1.0,2.7,0.8,5.4,4.0,-0.6
2018-19,C,21,Minnesota Timberwolves,80,35,45,.438,8.9,29.6,10.9,21.1,51.4,2.0,5.1,39.2,5.8,7.0,83.5,4.3,11.5,15.8,4.1,2.4,1.4,2.1,1.2,5.3,6.9,-0.2
2018-19,C,22,Memphis Grizzlies,81,33,48,.407,11.4,29.1,10.9,22.1,49.1,1.6,4.7,34.6,5.7,7.6,75.5,3.1,11.6,14.6,5.5,3.2,1.7,2.6,1.5,6.7,7.3,-0.3
2018-19,C,23,Dallas Mavericks,82,33,49,.402,8.8,18.4,6.7,11.2,60.0,0.6,2.0,31.1,4.3,5.9,72.5,4.1,10.9,15.0,3.0,2.6,1.1,1.6,0.7,4.6,5.9,-0.1
2018-19,C,23,New Orleans Pelicans,82,33,49,.402,12.3,42.8,16.0,30.3,52.9,1.4,4.3,33.5,9.3,12.3,75.3,5.1,14.2,19.4,6.0,3.7,1.9,2.7,2.0,5.8,10.2,0.0
2018-19,C,25,Washington Wizards,82,32,50,.390,5.7,12.9,5.0,8.7,58.1,0.5,1.5,32.0,2.3,3.1,72.9,2.4,6.2,8.6,1.6,1.7,0.7,1.1,0.6,3.2,3.0,-0.5
2018-19,C,26,Atlanta Hawks,82,29,53,.354,13.0,35.0,13.4,25.6,52.3,2.6,7.2,36.3,5.6,7.7,72.0,6.3,13.1,19.4,3.9,4.6,1.6,2.3,1.7,7.9,6.3,-1.2
2018-19,C,27,Chicago Bulls,82,22,60,.268,8.4,17.1,7.1,13.2,53.4,0.2,0.8,19.4,2.8,3.8,74.0,3.7,6.2,9.9,2.5,2.5,0.6,1.7,0.9,4.2,3.9,-1.4
2018-19,C,28,Phoenix Suns,75,18,57,.240,9.2,23.4,9.9,16.6,59.3,0.0,0.1,0.0,3.7,5.1,73.0,4.6,10.1,14.7,2.5,3.0,1.4,2.0,1.0,5.7,4.9,-1.7
2018-19,C,29,Cleveland Cavaliers,82,19,63,.232,7.9,17.5,6.5,13.5,48.2,1.0,2.8,37.6,3.4,4.5,75.1,3.9,8.9,12.8,2.5,2.1,0.6,0.6,1.1,3.7,4.1,-1.4
2018-19,C,30,New York Knicks,82,17,65,.207,9.2,19.9,7.8,14.2,54.8,0.9,2.6,35.8,3.4,4.6,73.1,5.4,9.7,15.1,2.8,2.7,1.3,2.9,0.9,5.0,4.4,-1.6
2018-19,G,1,Milwaukee Bucks,82,60,22,.732,23.0,49.3,18.6,39.5,47.1,6.1,17.4,35.3,6.0,7.4,80.4,3.9,14.2,18.1,13.6,6.7,3.8,1.3,2.1,8.0,6.7,3.7
2018-19,G,2,Toronto Raptors,82,58,24,.707,24.5,47.7,16.8,39.4,42.5,8.0,21.2,37.6,6.2,7.4,83.4,2.6,13.3,15.8,16.3,7.1,4.5,1.9,2.0,9.6,8.2,2.9
2018-19,G,3,Golden State Warriors,82,57,25,.695,22.4,59.9,22.3,47.2,47.1,9.2,22.4,41.1,6.2,7.5,83.3,2.5,13.1,15.6,12.5,6.6,3.7,1.9,1.5,7.8,7.3,2.9
2018-19,G,4,Denver Nuggets,82,54,28,.659,23.0,54.9,20.8,47.0,44.4,7.0,18.8,37.2,6.2,7.7,81.1,2.6,10.7,13.3,12.8,6.4,3.4,1.0,2.4,7.3,7.2,1.9
2018-19,G,5,Houston Rockets,82,53,29,.646,27.7,79.0,25.7,60.8,42.2,12.9,36.0,35.8,14.7,17.6,83.8,2.5,14.9,17.4,17.5,7.4,5.1,2.0,2.9,11.6,13.0,3.3
2018-19,G,5,Portland Trail Blazers,82,53,29,.646,24.1,64.4,23.4,52.1,44.8,7.5,20.2,37.2,10.1,11.9,85.3,2.6,12.8,15.4,15.0,6.9,3.0,1.3,2.7,7.6,10.3,1.8
2018-19,G,7,Philadelphia 76ers,82,51,31,.622,27.2,64.4,23.8,49.8,47.7,5.9,15.7,37.4,11.0,14.5,75.8,4.9,15.5,20.4,18.4,8.3,5.1,1.8,2.1,9.9,11.9,1.6
2018-19,G,8,Utah Jazz,82,50,32,.610,18.3,49.3,17.3,41.2,41.9,5.7,16.4,34.9,9.0,11.0,81.9,1.6,9.1,10.7,13.0,5.7,3.2,0.9,2.2,8.2,8.9,2.0
2018-19,G,9,Boston Celtics,82,49,33,.598,20.8,50.6,18.7,41.5,45.0,6.5,17.7,37.0,6.7,8.5,78.5,2.9,12.4,15.2,14.4,5.6,4.9,1.4,1.6,8.5,8.6,1.6
2018-19,G,9,Oklahoma City Thunder,82,49,33,.598,21.3,49.1,18.3,43.8,41.9,5.2,16.2,32.2,7.2,10.1,71.0,2.9,14.9,17.8,15.6,6.1,3.7,1.1,2.3,10.6,9.0,1.3
2018-19,G,11,Indiana Pacers,82,48,34,.585,20.4,41.4,15.3,36.6,41.7,4.7,13.2,35.5,6.1,8.0,76.7,1.9,11.2,13.1,15.7,5.8,4.6,1.0,2.2,7.5,7.8,1.4
2018-19,G,11,LA Clippers,82,48,34,.585,25.3,51.5,18.0,42.5,42.5,5.4,14.7,36.9,10.0,12.3,81.2,3.1,12.7,15.8,15.5,7.6,4.1,1.7,3.2,11.8,10.6,0.7
2018-19,G,11,San Antonio Spurs,82,48,34,.585,25.7,60.4,22.4,49.3,45.4,6.6,17.2,38.4,9.0,10.7,84.0,1.8,14.6,16.4,15.8,6.4,3.5,1.3,2.4,9.0,10.2,0.8
2018-19,G,14,Brooklyn Nets,82,42,40,.512,24.7,67.1,23.8,54.8,43.5,9.5,25.5,37.1,10.0,12.7,78.8,2.6,12.4,14.9,17.4,7.7,3.6,1.2,2.7,9.5,10.7,-0.2
2018-19,G,14,Orlando Magic,82,42,40,.512,21.4,47.2,17.1,39.3,43.6,6.8,18.3,37.2,6.2,7.6,81.6,1.8,10.1,11.9,14.1,5.8,3.2,0.8,1.6,7.7,7.5,0.5
2018-19,G,16,Detroit Pistons,82,41,41,.500,28.7,56.3,20.3,49.3,41.2,8.8,24.6,35.8,6.8,8.2,82.7,2.9,12.2,15.1,13.9,8.1,3.4,1.2,2.4,12.0,7.2,0.2
2018-19,G,17,Charlotte Hornets,82,39,43,.476,27.4,70.0,25.1,58.2,43.1,8.4,23.8,35.1,11.5,13.7,83.7,2.9,16.2,19.0,17.1,6.9,4.3,1.7,3.6,8.5,12.2,-0.3
2018-19,G,17,Miami Heat,82,39,43,.476,31.4,70.1,25.9,61.2,42.4,9.1,25.7,35.5,9.2,12.7,72.0,4.8,16.9,21.7,17.9,9.6,5.1,2.2,3.2,12.2,11.3,-0.2
2018-19,G,17,Sacramento Kings,82,39,43,.476,25.2,64.2,23.3,53.1,44.0,8.1,21.3,38.2,9.5,12.0,78.8,3.1,13.2,16.3,17.3,7.0,4.8,1.6,2.7,9.9,11.6,-0.6
2018-19,G,20,Los Angeles Lakers,82,37,45,.451,22.7,41.5,15.3,37.1,41.1,6.4,18.6,34.7,4.6,6.3,72.7,3.0,13.8,16.7,13.6,7.3,4.5,1.3,1.9,8.9,6.4,-1.3
2018-19,G,21,Minnesota Timberwolves,82,36,46,.439,24.7,53.8,20.1,47.6,42.2,4.8,14.5,32.9,8.8,11.6,76.1,2.8,10.8,13.6,16.9,6.7,4.5,1.6,3.0,8.3,9.9,-1.0
2018-19,G,22,Dallas Mavericks,82,33,49,.402,23.8,59.1,20.8,48.8,42.7,7.3,21.5,33.9,10.1,13.8,73.4,2.5,13.8,16.3,16.9,7.0,3.5,1.0,2.7,9.2,12.8,-0.8
2018-19,G,22,Memphis Grizzlies,82,33,49,.402,25.7,53.7,19.1,45.9,41.6,6.5,19.2,34.1,9.0,11.2,80.0,2.7,11.8,14.5,14.4,7.3,4.7,1.4,2.5,9.4,10.1,-1.4
2018-19,G,22,New Orleans Pelicans,82,33,49,.402,24.0,49.4,19.2,43.3,44.2,5.6,16.4,34.0,5.5,7.1,76.4,3.6,12.6,16.2,17.4,7.3,3.9,1.5,2.6,9.5,7.3,-0.7
2018-19,G,25,Washington Wizards,82,32,50,.390,20.2,50.8,18.4,40.1,46.0,5.1,14.8,34.7,8.8,11.4,76.7,2.6,9.5,12.2,16.2,5.9,3.8,1.5,1.9,8.3,9.6,-1.2
2018-19,G,26,Atlanta Hawks,82,29,53,.354,24.1,56.1,19.7,47.3,41.6,7.6,21.9,34.7,9.2,11.6,78.7,3.2,13.3,16.5,17.2,8.4,4.4,1.7,2.7,10.2,12.0,-2.9
2018-19,G,27,Chicago Bulls,82,22,60,.268,28.5,58.5,21.7,50.3,43.2,6.0,17.0,35.2,9.1,11.5,78.8,2.5,16.3,18.7,16.2,8.2,5.4,1.6,3.6,11.6,10.1,-5.4
2018-19,G,28,Cleveland Cavaliers,82,19,63,.232,26.5,62.0,23.0,53.1,43.2,6.7,18.7,36.1,9.3,11.2,82.8,3.2,11.9,15.1,12.6,7.4,3.4,0.9,3.2,10.0,10.3,-5.1
2018-19,G,28,Phoenix Suns,82,19,63,.232,17.5,41.4,14.6,34.3,42.5,4.7,14.4,32.8,7.5,8.9,84.9,1.5,8.0,9.5,13.5,5.6,3.0,0.8,1.6,8.0,8.2,-3.6
2018-19,G,30,New York Knicks,82,17,65,.207,24.1,55.9,20.0,48.4,41.4,6.0,17.6,34.4,9.8,12.4,78.5,2.3,11.7,14.0,13.1,7.0,3.4,1.1,3.0,9.0,10.3,-4.2
2017-18,,1,Houston Rockets,82,65,17,.793,48.2,112.4,38.7,84.2,46.0,15.3,42.3,36.2,19.6,25.1,78.1,9.0,34.5,43.5,21.5,13.8,8.5,4.8,4.4,19.5,20.4,8.5
2017-18,,2,Toronto Raptors,82,59,23,.720,48.4,111.7,41.3,87.4,47.2,11.8,33.0,35.8,17.3,21.8,79.4,9.8,34.2,44.0,24.3,13.4,7.6,6.1,4.9,21.7,19.9,7.8
2017-18,,3,Golden State Warriors,82,58,24,.707,48.1,113.5,42.8,85.1,50.3,11.3,28.9,39.1,16.6,20.3,81.5,8.4,35.1,43.5,29.3,15.4,8.0,7.5,3.7,19.6,18.5,6.0
2017-18,,4,Boston Celtics,82,55,27,.671,48.3,104.0,38.3,85.1,45.0,11.5,30.4,37.7,16.0,20.7,77.1,9.4,35.1,44.5,22.5,14.0,7.4,4.5,4.4,19.7,19.2,3.6
2017-18,,5,Philadelphia 76ers,82,52,30,.634,48.2,109.8,40.8,86.6,47.2,11.0,29.8,36.9,17.1,22.8,75.2,10.9,36.5,47.4,27.1,16.5,8.3,5.1,5.1,22.1,20.4,4.5
2017-18,,6,Cleveland Cavaliers,82,50,32,.610,48.1,110.9,40.4,84.8,47.6,12.0,32.1,37.2,18.1,23.3,77.9,8.5,33.7,42.1,23.4,13.7,7.1,3.8,4.1,18.6,20.7,0.9
2017-18,,7,Portland Trail Blazers,82,49,33,.598,48.2,105.6,39.3,87.0,45.2,10.3,28.1,36.6,16.7,20.9,80.0,10.2,35.3,45.5,19.5,13.5,7.0,5.2,5.1,19.5,19.1,2.6
2017-18,,8,Indiana Pacers,82,48,34,.585,48.2,105.6,40.8,86.4,47.2,9.0,24.5,36.9,14.9,19.2,77.9,9.6,32.7,42.3,22.2,13.3,8.8,4.1,5.2,18.8,18.5,1.4
2017-18,,8,New Orleans Pelicans,82,48,34,.585,48.7,111.7,42.7,88.3,48.3,10.2,28.2,36.2,16.1,20.9,77.2,8.7,35.6,44.3,26.8,14.9,8.0,5.9,4.2,19.1,20.4,1.3
2017-18,,8,Oklahoma City Thunder,82,48,34,.585,48.4,107.9,39.9,88.1,45.3,10.7,30.4,35.4,17.3,24.2,71.6,12.5,32.6,45.1,21.3,14.0,9.1,5.0,4.6,20.2,21.3,3.4
2017-18,,8,Utah Jazz,82,48,34,.585,48.2,104.1,38.3,82.9,46.2,10.8,29.6,36.6,16.8,21.5,77.9,9.0,34.2,43.3,22.4,14.7,8.6,5.1,4.6,19.6,20.5,4.3
2017-18,,12,Minnesota Timberwolves,82,47,35,.573,48.3,109.5,41.0,86.1,47.6,8.0,22.5,35.7,19.4,24.1,80.4,10.3,31.6,42.0,22.7,12.5,8.4,4.2,4.7,18.2,20.9,2.2
2017-18,,12,San Antonio Spurs,82,47,35,.573,48.1,102.7,39.0,85.4,45.7,8.5,24.1,35.2,16.1,20.9,77.2,10.4,33.9,44.2,22.8,13.1,7.7,5.6,3.9,17.2,19.7,2.9
