Anno,Position,TEAM,WIN%,3PM,3PA,3P%,FGM,FGA,FG%,AST,BLKA,TOV
2014,All,Minnesota Timberwolves,0.488,7.3,21.4,34.1,38.9,87.5,44.4,23.9,5.6,13.9
2014,All,Atlanta Hawks,0.463,9.4,25.8,36.3,37.3,81.6,45.8,24.9,4.3,15.3
2014,All,New York Knicks,0.451,9.3,24.9,37.2,36.9,82.2,44.9,20.0,3.4,13.0
2014,All,Denver Nuggets,0.439,8.6,23.9,35.8,38.4,85.9,44.7,22.4,5.6,15.9
2014,All,New Orleans Pelicans,0.415,5.9,15.9,37.3,37.8,82.5,45.9,21.3,6.1,13.8
2014,All,Cleveland Cavaliers,0.402,7.1,20.0,35.6,37.0,84.8,43.7,21.2,5.6,14.2
2014,All,Detroit Pistons,0.354,6.2,19.3,32.1,38.8,86.9,44.7,20.9,4.9,14.5
2014,All,Sacramento Kings,0.341,6.0,18.0,33.3,36.9,82.5,44.7,18.9,5.6,15.2
2014,All,Los Angeles Lakers,0.329,9.4,24.8,38.1,38.3,85.1,45.0,24.5,4.7,15.1
2014,All,Boston Celtics,0.305,7.0,21.1,33.3,36.5,83.9,43.5,21.0,4.5,15.4
2014,All,Utah Jazz,0.305,6.6,19.2,34.4,36.0,81.1,44.4,20.3,4.9,14.6
2014,All,Orlando Magic,0.28,6.9,19.5,35.3,36.9,82.7,44.5,21.0,5.4,14.9
2014,All,Philadelphia 76ers,0.232,7.0,22.5,31.2,37.9,87.2,43.5,21.8,6.8,16.9
2014,All,Milwaukee Bucks,0.183,6.7,18.9,35.3,36.0,82.2,43.8,21.5,5.0,15.1
2014,F,San Antonio Spurs,0.756,7.3,18.4,39.7,26.0,54.2,47.9,17.0,2.5,8.8
2014,F,Oklahoma City Thunder,0.72,4.6,13.4,34.2,16.2,37.7,42.9,12.1,1.8,6.6
2014,F,Los Angeles Clippers,0.695,5.5,15.2,35.9,18.2,41.6,43.7,16.3,1.3,6.2
2014,F,Indiana Pacers,0.683,5.8,16.1,35.8,19.9,45.1,44.1,14.2,2.5,8.4
2014,F,Houston Rockets,0.659,6.5,17.6,36.7,16.6,38.4,43.2,13.2,2.1,7.4
2014,F,Miami Heat,0.659,4.0,10.8,37.1,14.8,31.8,46.6,13.1,1.5,6.6
2014,F,Portland Trail Blazers,0.659,6.7,17.4,38.6,17.5,41.0,42.6,13.0,2.0,6.0
2014,F,Golden State Warriors,0.622,7.9,20.1,39.1,20.7,46.2,44.8,16.1,1.5,7.3
2014,F,Memphis Grizzlies,0.61,2.7,7.9,33.9,13.9,30.5,45.5,11.1,1.7,5.0
2014,F,Dallas Mavericks,0.598,5.9,15.0,39.2,18.1,42.2,43.0,17.0,1.5,6.4
2014,F,Chicago Bulls,0.585,4.5,12.9,34.6,12.6,32.0,39.3,11.3,2.3,6.3
2014,F,Phoenix Suns,0.585,5.8,15.3,37.6,22.0,47.7,46.1,14.4,2.6,8.6
2014,F,Toronto Raptors,0.585,5.0,13.8,36.3,17.5,42.0,41.7,15.8,1.9,6.3
2014,F,Brooklyn Nets,0.537,5.4,14.6,37.1,17.8,40.5,43.8,13.6,1.7,7.4
2014,F,Washington Wizards,0.537,5.0,13.4,37.6,17.5,41.6,42.1,15.6,1.5,6.5
2014,F,Charlotte Bobcats,0.524,3.5,10.2,34.2,16.7,40.5,41.3,13.0,2.3,5.4
2014,F,Minnesota Timberwolves,0.488,3.3,9.6,34.1,12.7,32.1,39.7,14.7,2.2,4.9
2014,F,Atlanta Hawks,0.463,5.0,13.3,37.9,15.1,35.1,43.1,16.1,1.9,6.7
2014,F,New York Knicks,0.451,6.6,17.7,37.4,16.4,39.7,41.2,14.3,1.4,6.9
2014,F,Denver Nuggets,0.439,5.6,14.9,37.5,15.8,37.4,42.2,15.9,2.2,6.8
2014,F,New Orleans Pelicans,0.415,4.1,11.0,37.7,19.8,45.6,43.4,15.8,3.5,6.7
2014,F,Cleveland Cavaliers,0.402,5.2,14.3,36.3,19.1,45.0,42.5,14.8,2.2,6.6
2014,F,Detroit Pistons,0.354,3.4,10.5,32.1,14.7,36.8,39.9,13.5,1.9,5.7
2014,F,Sacramento Kings,0.341,4.5,13.1,34.5,14.8,36.0,41.2,11.1,2.0,6.2
2014,F,Los Angeles Lakers,0.329,7.1,18.0,39.4,19.5,45.3,43.1,17.0,2.4,7.8
2014,F,Boston Celtics,0.305,3.8,11.0,34.6,13.7,33.2,41.3,12.8,1.6,6.0
2014,F,Utah Jazz,0.305,4.1,12.6,32.5,16.7,41.4,40.4,15.0,2.2,7.2
2014,F,Orlando Magic,0.28,5.4,14.8,36.2,17.5,41.6,42.2,15.5,2.7,7.4
2014,F,Philadelphia 76ers,0.232,4.6,15.4,29.8,22.4,53.1,42.1,15.2,4.6,10.2
2014,F,Milwaukee Bucks,0.183,4.1,12.0,34.5,16.6,39.7,41.9,13.5,2.3,7.0
2014,C,San Antonio Spurs,0.756,0.5,1.2,41.6,5.2,10.3,50.3,2.6,1.0,2.5
2014,C,Oklahoma City Thunder,0.72,0.3,1.0,34.6,10.4,19.8,52.5,3.7,1.2,5.2
2014,C,Los Angeles Clippers,0.695,0.2,0.5,32.5,5.7,8.9,63.7,1.2,0.7,2.7
2014,C,Indiana Pacers,0.683,0.0,0.1,33.3,5.5,12.2,44.8,1.5,0.9,2.9
2014,C,Houston Rockets,0.659,0.3,1.1,25.3,8.8,16.0,55.0,2.3,1.7,3.6
2014,C,Miami Heat,0.659,1.0,2.9,33.5,8.6,15.9,54.3,1.3,0.7,3.2
2014,C,Portland Trail Blazers,0.659,0.0,0.1,0.0,5.8,10.9,52.7,1.5,0.5,2.6
2014,C,Golden State Warriors,0.622,0.1,0.4,25.8,6.9,13.4,51.8,2.1,0.7,3.1
2014,C,Memphis Grizzlies,0.61,0.0,0.1,18.2,6.9,14.3,48.1,3.1,0.7,2.3
2014,C,Dallas Mavericks,0.598,0.0,0.0,0.0,5.3,9.7,54.9,1.4,1.0,2.1
2014,C,Chicago Bulls,0.585,0.0,0.1,0.0,10.5,22.2,47.4,6.6,2.1,4.3
2014,C,Phoenix Suns,0.585,2.0,5.3,37.0,8.1,17.4,46.6,1.8,0.7,3.6
2014,C,Toronto Raptors,0.585,0.0,0.0,0.0,5.5,10.7,51.9,0.9,1.0,2.5
2014,C,Brooklyn Nets,0.537,0.2,0.8,23.4,10.0,19.3,51.5,3.3,1.2,3.5
2014,C,Washington Wizards,0.537,0.0,0.1,33.3,10.5,20.2,52.3,3.8,1.2,3.5
2014,C,Charlotte Bobcats,0.524,0.0,0.2,18.8,11.7,23.5,49.9,3.1,1.7,3.2
2014,C,Minnesota Timberwolves,0.488,2.3,6.2,37.7,14.7,30.0,49.1,5.5,2.0,4.1
2014,C,Atlanta Hawks,0.468,0.8,2.3,32.4,5.6,11.3,49.9,2.1,0.6,2.0
2014,C,New York Knicks,0.451,0.4,1.3,27.5,9.2,17.6,52.5,1.9,0.9,3.1
2014,C,Denver Nuggets,0.439,0.0,0.4,12.5,7.7,15.1,51.3,2.0,1.4,3.1
2014,C,New Orleans Pelicans,0.415,0.0,0.1,16.7,11.4,21.9,51.9,2.9,1.6,4.2
2014,C,Cleveland Cavaliers,0.402,0.6,1.4,41.6,7.6,15.8,48.3,3.3,1.0,3.1
2014,C,Detroit Pistons,0.354,0.1,0.4,35.3,12.5,22.8,54.7,2.7,1.9,4.2
2014,C,Sacramento Kings,0.341,0.0,0.1,0.0,10.6,21.4,49.6,3.4,1.9,3.7
2014,C,Los Angeles Lakers,0.329,0.0,0.2,22.2,12.6,25.0,50.2,4.4,1.6,4.2
2014,C,Boston Celtics,0.305,1.3,4.4,29.7,11.3,24.8,45.4,3.8,1.6,4.3
2014,C,Utah Jazz,0.305,0.0,0.0,0.0,10.3,20.4,50.5,2.1,1.8,3.6
2014,C,Orlando Magic,0.28,0.0,0.1,40.0,7.4,15.4,48.2,2.1,1.0,2.4
2014,C,Philadelphia 76ers,0.235,1.3,3.3,38.6,7.6,16.3,46.4,4.0,1.0,3.8
2014,C,Milwaukee Bucks,0.183,0.0,0.0,0.0,8.5,17.3,48.9,3.9,1.5,3.9
2014,G,San Antonio Spurs,0.756,7.3,18.4,39.7,26.0,54.2,47.9,17.0,2.5,8.8
2014,G,Oklahoma City Thunder,0.72,4.6,13.4,34.2,16.2,37.7,42.9,12.1,1.8,6.6
2014,G,Los Angeles Clippers,0.695,5.5,15.2,35.9,18.2,41.6,43.7,16.3,1.3,6.2
2014,G,Indiana Pacers,0.683,5.8,16.1,35.8,19.9,45.1,44.1,14.2,2.5,8.4
2014,G,Houston Rockets,0.659,6.5,17.6,36.7,16.6,38.4,43.2,13.2,2.1,7.4
2014,G,Miami Heat,0.659,4.0,10.8,37.1,14.8,31.8,46.6,13.1,1.5,6.6
2014,G,Portland Trail Blazers,0.659,6.7,17.4,38.6,17.5,41.0,42.6,13.0,2.0,6.0
2014,G,Golden State Warriors,0.622,7.9,20.1,39.1,20.7,46.2,44.8,16.1,1.5,7.3
2014,G,Memphis Grizzlies,0.61,2.7,7.9,33.9,13.9,30.5,45.5,11.1,1.7,5.0
2014,G,Dallas Mavericks,0.598,5.9,15.0,39.2,18.1,42.2,43.0,17.0,1.5,6.4
2014,G,Chicago Bulls,0.585,4.5,12.9,34.6,12.6,32.0,39.3,11.3,2.3,6.3
2014,G,Phoenix Suns,0.585,5.8,15.3,37.6,22.0,47.7,46.1,14.4,2.6,8.6
2014,G,Toronto Raptors,0.585,5.0,13.8,36.3,17.5,42.0,41.7,15.8,1.9,6.3
2014,G,Brooklyn Nets,0.537,5.4,14.6,37.1,17.8,40.5,43.8,13.6,1.7,7.4
2014,G,Washington Wizards,0.537,5.0,13.4,37.6,17.5,41.6,42.1,15.6,1.5,6.5
2014,G,Charlotte Bobcats,0.524,3.5,10.2,34.2,16.7,40.5,41.3,13.0,2.3,5.4
2014,G,Minnesota Timberwolves,0.488,3.3,9.6,34.1,12.7,32.1,39.7,14.7,2.2,4.9
2014,G,Atlanta Hawks,0.463,5.0,13.3,37.9,15.1,35.1,43.1,16.1,1.9,6.7
2014,G,New York Knicks,0.451,6.6,17.7,37.4,16.4,39.7,41.2,14.3,1.4,6.9
2014,G,Denver Nuggets,0.439,5.6,14.9,37.5,15.8,37.4,42.2,15.9,2.2,6.8
2014,G,New Orleans Pelicans,0.415,4.1,11.0,37.7,19.8,45.6,43.4,15.8,3.5,6.7
2014,G,Cleveland Cavaliers,0.402,5.2,14.3,36.3,19.1,45.0,42.5,14.8,2.2,6.6
2014,G,Detroit Pistons,0.354,3.4,10.5,32.1,14.7,36.8,39.9,13.5,1.9,5.7
2014,G,Sacramento Kings,0.341,4.5,13.1,34.5,14.8,36.0,41.2,11.1,2.0,6.2
2014,G,Los Angeles Lakers,0.329,7.1,18.0,39.4,19.5,45.3,43.1,17.0,2.4,7.8
2014,G,Boston Celtics,0.305,3.8,11.0,34.6,13.7,33.2,41.3,12.8,1.6,6.0
2014,G,Utah Jazz,0.305,4.1,12.6,32.5,16.7,41.4,40.4,15.0,2.2,7.2
2014,G,Orlando Magic,0.28,5.4,14.8,36.2,17.5,41.6,42.2,15.5,2.7,7.4
2014,G,Philadelphia 76ers,0.232,4.6,15.4,29.8,22.4,53.1,42.1,15.2,4.6,10.2
2014,G,Milwaukee Bucks,0.183,4.1,12.0,34.5,16.6,39.7,41.9,13.5,2.3,7.0
2013,All,Miami Heat,0.805,8.7,22.1,39.6,38.4,77.4,49.6,23.0,3.2,13.9
2013,All,Oklahoma City Thunder,0.732,7.3,19.4,37.7,38.1,79.3,48.1,21.4,3.9,15.3
2013,All,San Antonio Spurs,0.707,8.1,21.5,37.6,39.1,81.4,48.1,25.1,4.9,14.7
2013,All,Denver Nuggets,0.695,6.4,18.5,34.3,40.7,85.2,47.8,24.4,6.8,15.3
2013,All,Los Angeles Clippers,0.683,7.6,21.4,35.8,38.5,80.6,47.8,23.9,4.1,14.6
2013,All,Memphis Grizzlies,0.683,4.7,13.5,34.5,36.1,81.5,44.4,20.9,5.5,14.0
2013,All,New York Knicks,0.659,10.9,28.9,37.6,36.5,81.6,44.8,19.3,4.0,12.0
2013,All,Indiana Pacers,0.605,6.9,19.7,34.7,35.1,80.6,43.6,20.3,5.7,15.1
2013,All,Brooklyn Nets,0.598,7.7,21.5,35.7,35.9,79.8,45.0,20.3,4.8,14.7
2013,All,Golden State Warriors,0.573,8.0,19.9,40.3,38.2,83.4,45.8,22.5,4.9,15.1
2013,All,Chicago Bulls,0.549,5.4,15.4,35.3,35.7,81.7,43.7,23.0,5.8,14.3
2013,All,Houston Rockets,0.549,10.6,28.9,36.6,38.1,82.7,46.1,23.2,6.1,16.4
2013,All,Los Angeles Lakers,0.549,8.7,24.6,35.5,37.1,81.0,45.8,22.2,4.8,15.0
2013,All,Atlanta Hawks,0.537,8.6,23.2,37.1,37.6,81.0,46.4,24.5,4.3,14.9
2013,All,Utah Jazz,0.524,6.2,16.9,36.6,37.1,81.8,45.4,22.7,5.9,14.8
2013,All,Boston Celtics,0.506,6.1,17.2,35.8,37.0,79.7,46.5,22.8,4.7,14.6
2013,All,Dallas Mavericks,0.5,7.4,19.9,37.2,38.8,84.0,46.2,23.2,4.1,14.0
2013,All,Milwaukee Bucks,0.463,7.3,20.4,36.0,38.1,87.8,43.5,22.9,4.4,14.1
2013,All,Philadelphia 76ers,0.415,6.3,17.5,36.0,37.3,84.1,44.4,22.8,4.8,13.0
2013,All,Toronto Raptors,0.415,7.0,20.3,34.3,36.3,81.5,44.6,21.5,4.7,13.7
2013,All,Portland Trail Blazers,0.402,8.2,23.2,35.3,36.7,81.9,44.8,21.8,4.4,14.7
2013,All,Minnesota Timberwolves,0.378,5.5,18.0,30.5,35.9,81.7,43.9,22.4,5.9,14.8
2013,All,Detroit Pistons,0.354,6.3,17.6,35.6,36.3,81.0,44.9,21.2,5.8,15.1
2013,All,Washington Wizards,0.354,6.6,18.2,36.5,35.5,81.6,43.5,21.6,4.4,15.1
2013,All,Sacramento Kings,0.341,7.4,20.5,36.3,37.6,84.2,44.7,20.8,6.3,14.6
2013,All,New Orleans Hornets,0.329,6.5,18.0,36.3,36.0,80.4,44.8,21.0,6.0,14.5
2013,All,Phoenix Suns,0.305,5.9,17.7,33.0,37.3,84.4,44.3,22.6,5.1,15.6
2013,All,Cleveland Cavaliers,0.293,6.7,19.3,34.6,36.5,84.2,43.4,20.7,6.8,14.0
2013,All,Charlotte Bobcats,0.256,5.7,17.1,33.5,34.4,81.1,42.5,19.4,6.9,14.1
2013,All,Orlando Magic,0.244,6.2,18.7,32.9,37.7,84.2,44.8,22.8,5.2,14.5
2013,F,Miami Heat,0.805,4.0,10.1,39.6,21.2,40.6,52.2,10.4,1.7,7.2
2013,F,Oklahoma City Thunder,0.732,2.1,5.3,39.1,17.3,32.9,52.7,6.9,1.4,5.9
2013,F,San Antonio Spurs,0.707,4.5,11.7,38.7,18.0,37.7,47.8,8.8,2.0,7.2
2013,F,Denver Nuggets,0.695,4.8,14.2,34.0,22.8,50.0,45.5,11.0,3.4,8.5
2013,F,Los Angeles Clippers,0.683,3.2,9.6,33.8,16.8,35.8,47.0,8.2,1.9,6.3
2013,F,Memphis Grizzlies,0.683,1.9,5.7,32.7,21.0,47.5,44.2,6.6,3.8,8.0
2013,F,New York Knicks,0.659,5.8,14.9,39.1,19.3,43.0,44.9,5.4,2.6,5.7
2013,F,Indiana Pacers,0.605,3.1,9.2,34.0,18.0,41.3,43.6,8.5,3.0,7.1
2013,F,Brooklyn Nets,0.598,2.5,7.7,31.8,12.8,29.2,44.0,5.9,2.3,7.1
2013,F,Golden State Warriors,0.573,1.0,3.2,30.5,16.6,34.4,48.4,6.5,2.9,6.6
2013,F,Chicago Bulls,0.549,1.5,4.5,32.3,18.1,39.5,45.7,7.2,3.1,6.6
2013,F,Houston Rockets,0.549,6.0,16.2,36.9,18.8,39.9,47.1,7.8,2.5,7.9
2013,F,Los Angeles Lakers,0.549,3.3,9.7,34.3,13.0,29.7,43.6,5.3,2.0,5.6
2013,F,Atlanta Hawks,0.537,4.6,12.1,38.1,24.2,50.6,47.8,11.6,2.5,9.5
2013,F,Utah Jazz,0.524,2.3,6.4,35.9,17.2,37.2,46.3,7.8,2.9,7.0
2013,F,Boston Celtics,0.506,2.8,7.5,36.9,23.1,48.1,48.1,10.4,3.1,8.4
2013,F,Dallas Mavericks,0.5,4.0,10.9,37.0,21.3,45.4,47.0,8.9,1.9,7.3
2013,F,Milwaukee Bucks,0.463,3.2,7.9,40.6,14.5,33.0,43.9,5.4,1.9,5.6
2013,F,Philadelphia 76ers,0.415,3.9,10.9,35.9,27.2,59.9,45.4,13.2,3.4,9.6
2013,F,Toronto Raptors,0.415,2.7,8.5,32.2,17.2,38.1,45.1,6.3,2.2,6.3
2013,F,Portland Trail Blazers,0.402,3.3,9.6,34.6,20.5,44.3,46.4,9.4,2.1,8.0
2013,F,Minnesota Timberwolves,0.378,2.0,6.9,29.5,15.7,34.7,45.2,4.9,2.4,6.4
2013,F,Detroit Pistons,0.354,2.2,6.1,35.5,10.6,24.8,42.7,4.0,1.1,4.7
2013,F,Washington Wizards,0.354,3.4,8.9,38.5,13.7,31.0,44.0,6.8,1.7,6.4
2013,F,Sacramento Kings,0.341,2.1,6.0,35.0,14.1,32.1,44.0,7.5,2.4,6.7
2013,F,New Orleans Hornets,0.329,2.9,7.8,37.2,16.3,35.2,46.4,4.6,2.5,6.5
2013,F,Phoenix Suns,0.305,3.5,10.2,34.1,21.4,48.7,43.9,9.3,2.9,8.8
2013,F,Cleveland Cavaliers,0.293,1.4,4.6,30.5,15.6,35.5,43.9,7.0,3.9,6.8
2013,F,Charlotte Bobcats,0.256,1.6,5.0,31.7,11.6,27.2,42.7,5.0,2.7,5.2
2013,F,Orlando Magic,0.244,2.0,7.2,28.1,20.3,44.3,45.8,8.0,3.3,7.7
2013,C,Miami Heat,0.805,0.3,1.0,29.3,7.3,13.6,53.7,1.9,0.7,2.7
2013,C,Oklahoma City Thunder,0.732,0.2,0.8,32.3,10.3,18.5,55.4,3.5,1.4,5.4
2013,C,San Antonio Spurs,0.707,1.0,2.5,41.1,9.3,17.5,53.5,4.8,1.4,4.2
2013,C,Denver Nuggets,0.695,0.0,0.0,25.0,7.8,13.7,57.2,0.8,1.0,2.9
2013,C,Los Angeles Clippers,0.683,0.0,0.0,0.0,5.3,8.5,61.9,0.9,0.8,2.6
2013,C,Memphis Grizzlies,0.679,0.0,0.2,15.8,6.7,14.1,47.5,4.2,0.7,2.5
2013,C,New York Knicks,0.64,0.3,0.9,31.9,6.5,11.7,55.5,1.3,0.8,2.4
2013,C,Indiana Pacers,0.605,0.0,0.2,23.1,9.5,21.2,44.8,2.4,2.3,4.2
2013,C,Brooklyn Nets,0.598,0.0,0.3,13.0,11.2,21.6,51.8,1.9,1.6,2.8
2013,C,Golden State Warriors,0.573,0.0,0.1,20.0,9.5,19.0,49.9,4.7,1.8,4.1
2013,C,Houston Rockets,0.549,0.7,2.2,32.6,10.5,19.5,53.6,2.3,1.8,4.7
2013,C,Los Angeles Lakers,0.549,0.1,0.4,25.0,10.2,19.5,52.4,4.0,1.6,4.0
2013,C,Chicago Bulls,0.544,0.0,0.1,0.0,4.7,10.3,45.6,3.6,1.0,2.4
2013,C,Atlanta Hawks,0.537,0.0,0.2,30.8,9.0,17.2,52.3,4.1,1.0,3.3
2013,C,Utah Jazz,0.524,0.0,0.3,13.0,13.3,26.6,50.0,3.3,2.3,4.2
2013,C,Boston Celtics,0.506,0.0,0.2,11.8,6.7,12.8,52.6,2.3,0.4,2.4
2013,C,Dallas Mavericks,0.5,0.1,0.5,26.8,7.7,14.5,53.1,1.2,0.8,2.3
2013,C,Milwaukee Bucks,0.463,0.0,0.1,22.2,7.4,15.0,49.1,2.1,1.0,3.1
2013,C,Philadelphia 76ers,0.415,0.4,1.1,35.2,7.3,15.9,46.0,3.2,1.0,2.8
2013,C,Toronto Raptors,0.415,0.5,1.7,31.6,9.2,18.1,50.9,2.9,1.2,3.7
2013,C,Portland Trail Blazers,0.402,0.1,0.3,21.7,14.7,28.5,51.6,3.8,1.5,4.7
2013,C,Minnesota Timberwolves,0.378,0.2,1.1,21.7,7.5,16.1,46.8,1.5,1.8,2.8
2013,C,Detroit Pistons,0.354,0.0,0.1,16.7,9.2,17.6,52.2,3.9,1.9,3.2
2013,C,Washington Wizards,0.354,0.0,0.0,0.0,11.7,24.9,46.9,4.0,1.4,4.3
2013,C,Sacramento Kings,0.341,0.2,0.7,33.9,8.2,17.5,46.8,4.2,1.6,3.1
2013,C,New Orleans Hornets,0.329,0.0,0.1,0.0,11.0,21.2,51.9,2.0,1.8,3.7
2013,C,Phoenix Suns,0.296,0.0,0.1,12.5,6.3,12.6,49.9,1.6,1.1,2.5
2013,C,Cleveland Cavaliers,0.293,0.0,0.2,6.7,6.8,15.2,44.9,2.6,1.2,2.9
2013,C,Charlotte Bobcats,0.256,0.8,2.6,31.4,5.8,14.0,41.1,1.9,1.2,3.5
2013,C,Orlando Magic,0.247,0.0,0.1,0.0,9.6,19.4,49.7,3.5,1.5,3.3
2013,G,Miami Heat,0.805,4.9,12.5,39.3,17.0,36.6,46.4,12.7,1.5,6.5
2013,G,Oklahoma City Thunder,0.732,5.3,14.5,37.0,18.4,41.8,44.0,13.0,2.0,7.2
2013,G,San Antonio Spurs,0.707,7.0,19.0,37.2,23.8,52.0,45.8,18.0,2.6,9.1
2013,G,Denver Nuggets,0.695,2.6,7.8,33.8,14.9,32.1,46.4,17.9,2.7,6.0
2013,G,Los Angeles Clippers,0.683,4.4,11.8,37.4,16.4,36.3,45.3,14.8,1.4,5.7
2013,G,Memphis Grizzlies,0.683,2.9,8.1,35.5,13.4,31.1,43.1,11.6,2.1,5.5
2013,G,New York Knicks,0.659,5.9,16.1,36.3,16.0,38.4,41.7,14.4,1.5,5.9
2013,G,Indiana Pacers,0.605,6.0,16.9,35.6,17.3,40.9,42.3,14.6,2.3,8.2
2013,G,Brooklyn Nets,0.598,6.2,16.7,37.3,17.4,40.7,42.7,14.5,1.6,7.0
2013,G,Golden State Warriors,0.573,7.0,16.7,42.1,19.6,44.6,43.9,14.8,1.5,6.6
2013,G,Chicago Bulls,0.549,4.5,12.1,36.9,16.0,38.5,41.6,13.7,2.4,6.8
2013,G,Houston Rockets,0.549,7.0,19.3,36.5,19.0,44.7,42.5,16.7,2.8,8.1
2013,G,Los Angeles Lakers,0.549,5.4,14.7,36.4,17.2,38.9,44.3,15.3,1.7,6.7
2013,G,Atlanta Hawks,0.537,7.2,18.6,38.7,17.4,39.6,43.9,15.1,1.9,7.5
2013,G,Utah Jazz,0.524,5.1,13.2,38.4,14.0,34.3,40.9,15.1,1.9,6.7
2013,G,Boston Celtics,0.506,3.5,9.9,35.0,14.4,32.4,44.3,12.7,1.5,6.2
2013,G,Dallas Mavericks,0.5,5.3,13.7,38.7,17.5,40.2,43.5,16.1,2.2,6.7
2013,G,Milwaukee Bucks,0.463,4.1,12.4,33.1,16.8,40.9,41.0,15.6,1.5,5.6
2013,G,Philadelphia 76ers,0.415,5.9,16.4,36.2,22.8,54.9,41.6,17.9,3.1,8.2
2013,G,Toronto Raptors,0.415,5.4,15.3,35.2,19.0,45.4,41.8,15.5,2.4,6.9
2013,G,Portland Trail Blazers,0.402,7.1,19.7,36.0,19.1,45.8,41.7,16.7,2.4,8.2
2013,G,Minnesota Timberwolves,0.378,3.5,11.3,31.2,14.3,35.5,40.3,16.5,2.2,6.3
2013,G,Detroit Pistons,0.354,4.1,11.4,35.8,16.5,38.5,43.0,13.3,2.7,7.2
2013,G,Washington Wizards,0.354,4.9,13.4,36.8,17.2,41.2,41.8,14.7,2.1,7.4
2013,G,Sacramento Kings,0.341,7.0,18.9,37.1,21.3,49.0,43.5,14.2,3.1,8.1
2013,G,New Orleans Hornets,0.329,3.6,10.1,35.6,15.0,36.4,41.3,15.6,2.7,6.3
2013,G,Phoenix Suns,0.305,3.7,10.8,34.0,13.7,31.6,43.2,14.2,1.5,5.9
2013,G,Cleveland Cavaliers,0.293,5.3,14.6,36.1,18.9,44.4,42.7,12.5,2.7,6.4
2013,G,Charlotte Bobcats,0.256,4.8,13.9,34.4,21.8,51.5,42.3,14.2,3.8,7.5
2013,G,Orlando Magic,0.244,5.0,14.4,34.8,16.6,40.1,41.5,15.6,2.0,6.6
2012,All,Chicago Bulls,0.758,6.3,16.9,37.5,37.4,82.8,45.2,23.1,5.2,14.0
2012,All,San Antonio Spurs,0.758,8.4,21.3,39.3,39.6,82.8,47.8,23.2,5.0,13.6
2012,All,Oklahoma City Thunder,0.712,7.2,20.0,35.8,37.3,79.2,47.1,18.5,4.9,16.3
2012,All,Miami Heat,0.697,5.6,15.6,35.9,37.1,79.0,46.9,20.0,4.2,15.2
2012,All,Indiana Pacers,0.636,5.9,16.1,36.8,35.7,81.4,43.8,18.6,6.0,14.0
2012,All,Los Angeles Lakers,0.621,5.5,16.8,32.6,36.8,80.6,45.7,22.5,4.6,15.1
2012,All,Memphis Grizzlies,0.621,4.2,12.9,32.6,36.7,82.2,44.7,19.5,5.5,14.5
2012,All,Atlanta Hawks,0.606,7.5,20.2,37.0,36.8,81.0,45.4,22.4,4.7,14.0
2012,All,Los Angeles Clippers,0.606,7.8,21.8,35.7,37.0,81.3,45.5,21.0,4.5,13.3
2012,All,Boston Celtics,0.591,5.5,15.0,36.7,35.5,77.1,46.0,23.6,4.6,14.8
2012,All,Denver Nuggets,0.576,6.6,19.9,33.2,39.0,81.9,47.6,24.0,6.7,15.4
2012,All,Orlando Magic,0.561,10.2,27.0,37.5,34.5,78.2,44.1,20.0,4.1,14.9
2012,All,Dallas Mavericks,0.545,7.5,22.2,33.9,36.3,82.0,44.3,20.9,4.0,14.0
2012,All,New York Knicks,0.545,7.8,23.3,33.6,35.8,80.8,44.3,20.1,5.1,16.0
2012,All,Utah Jazz,0.545,4.1,12.8,32.3,38.2,83.8,45.6,21.8,5.7,14.2
2012,All,Philadelphia 76ers,0.53,5.3,14.6,36.2,37.4,83.6,44.8,22.0,4.8,11.2
2012,All,Houston Rockets,0.515,7.2,20.2,35.9,37.7,84.0,44.9,21.3,5.2,14.5
2012,All,Phoenix Suns,0.5,6.7,19.6,34.3,37.8,82.5,45.8,22.5,4.4,14.1
2012,All,Milwaukee Bucks,0.47,6.6,19.2,34.5,37.9,85.6,44.3,23.5,4.5,14.1
2012,All,Portland Trail Blazers,0.424,7.2,20.9,34.6,36.4,82.1,44.3,20.4,4.8,14.2
2012,All,Minnesota Timberwolves,0.394,7.2,21.6,33.2,35.7,82.3,43.3,19.5,5.7,15.2
2012,All,Detroit Pistons,0.379,4.8,13.9,34.6,34.7,79.3,43.8,18.7,5.3,15.7
2012,All,Golden State Warriors,0.348,7.9,20.5,38.8,37.7,82.5,45.7,22.3,5.0,13.9
2012,All,Toronto Raptors,0.348,5.5,16.3,34.0,34.4,78.1,44.0,20.9,4.9,15.2
2012,All,New Jersey Nets,0.333,7.7,22.4,34.2,34.3,80.6,42.5,19.9,5.0,15.1
2012,All,Sacramento Kings,0.333,6.2,19.7,31.6,37.7,86.5,43.6,19.3,6.4,14.4
2012,All,Cleveland Cavaliers,0.318,6.7,19.3,34.6,34.3,81.2,42.2,19.8,6.2,15.4
2012,All,New Orleans Hornets,0.318,3.9,11.8,33.3,34.8,77.3,45.1,20.7,5.8,15.5
2012,All,Washington Wizards,0.303,5.2,16.3,32.0,36.6,83.0,44.1,19.1,4.5,15.3
2012,All,Charlotte Bobcats,0.106,4.0,13.5,29.5,33.2,80.2,41.4,20.1,5.7,14.5
2012,F,Chicago Bulls,0.758,3.0,7.7,39.6,17.9,38.2,46.9,7.1,2.2,6.4
